Designator,Mid X,Mid Y,Layer,Rotation
BH1750, 0.00,13.34,Top,0.0
C1, 0.00,10.41,Top,0.0
C2, 0.00, 8.10,Top,0.0
J1,-6.00, 5.08,Top,90.0
J2, 6.00, 5.08,Top,270.0
R1, 0.91, 2.65,Top,270.0
R2,-0.11, 2.65,Top,270.0
R3, 0.00, 9.14,Top,0.0
R4, 0.00,11.56,Top,0.0
